Level	Rule Name	Subject	Property	Value
ERROR	multiple_labels	dimensionslose Einheit [dik]	rdfs:label	dimensionslose Einheit [dik]@de
ERROR	multiple_labels	dimensionslose Einheit [ms]	rdfs:label	Dimensionless Unit [ms]@en
ERROR	multiple_labels	dimensionslose Einheit [ms]	rdfs:label	dimensionslose Einheit [ms]@de
ERROR	multiple_labels	Massenanteil [dik]	rdfs:label	Mass Percentage [dik]@en
ERROR	multiple_labels	Massenanteil [dik]	rdfs:label	Massenanteil [dik]@de
ERROR	multiple_labels	Mass Percentage [uo]	rdfs:label	Mass Percentage [uo]@en
ERROR	multiple_labels	Mass Percentage [uo]	rdfs:label	Massenanteil [uo]@de
ERROR	multiple_labels	Volume Percentage [dik]	rdfs:label	Volume Percentage [dik]@en
ERROR	multiple_labels	Volume Percentage [dik]	rdfs:label	Volumenprozent [dik]@de
ERROR	multiple_labels	Volume Percentage [uo]	rdfs:label	Volume Percentage [uo]@en
ERROR	multiple_labels	Volume Percentage [uo]	rdfs:label	Volumenprozent [uo]@de
ERROR	multiple_labels	Concentration of [dik]	rdfs:label	Concentration of [dik]@en
ERROR	multiple_labels	Concentration of [dik]	rdfs:label	Konzentration von [dik]@de
ERROR	multiple_labels	Concrentration [pato]	rdfs:label	Concrentration [pato]@en
ERROR	multiple_labels	Concrentration [pato]	rdfs:label	Konzentration [pato]@de
ERROR	multiple_labels	Konzentration [edam]	rdfs:label	Concrentration [edam]@en
ERROR	multiple_labels	Konzentration [edam]	rdfs:label	Konzentration [edam]@de
ERROR	multiple_labels	Konzentration [chmo]	rdfs:label	Concrentration [chmo]@en
ERROR	multiple_labels	Konzentration [chmo]	rdfs:label	Konzentration [chmo]@de
ERROR	multiple_labels	Konzentration [ncit]	rdfs:label	Concrentration [ncit]@en
ERROR	multiple_labels	Konzentration [ncit]	rdfs:label	Konzentration [ncit]@de
ERROR	multiple_labels	Konzentration [ecso]	rdfs:label	Concrentration [ecso]@en
ERROR	multiple_labels	Konzentration [ecso]	rdfs:label	Konzentration [ecso]@de
ERROR	multiple_labels	molekulare Qualität [dik]	rdfs:label	Molecular Quality [dik]@en
ERROR	multiple_labels	molekulare Qualität [dik]	rdfs:label	molekulare Qualität [dik]@de
ERROR	multiple_labels	Molecular Quality [pato]	rdfs:label	Molecular Quality [pato]@en
ERROR	multiple_labels	Molecular Quality [pato]	rdfs:label	molekulare Qualität [pato]@de
ERROR	multiple_labels	Ethylen-Konzentration [dik]	rdfs:label	Ethylen-Konzentration [dik]@de
ERROR	multiple_labels	Ethylen-Konzentration [dik]	rdfs:label	Ethylene Concentration [dik]@en
ERROR	multiple_labels	Ethylidennorbornen-Konzentration [dik]	rdfs:label	Ethylidene Norbornene Concentration [dik]@en
ERROR	multiple_labels	Ethylidennorbornen-Konzentration [dik]	rdfs:label	Ethylidennorbornen-Konzentration [dik]@de
ERROR	multiple_labels	Ethylidengruppe [dik]	rdfs:label	Ethylidene Group [dik]@en
ERROR	multiple_labels	Ethylidengruppe [dik]	rdfs:label	Ethylidengruppe [dik]@de
ERROR	multiple_labels	Qualität eines Festkörpers [dik]	rdfs:label	Quality of a Solid [dik]@en
ERROR	multiple_labels	Qualität eines Festkörpers [dik]	rdfs:label	Qualität eines Festkörpers [dik]@de
ERROR	multiple_labels	Qualität eines Festkörpers [pato]	rdfs:label	Quality of a Solid [pato]@en
ERROR	multiple_labels	Qualität eines Festkörpers [pato]	rdfs:label	Qualität eines Festkörpers [pato]@de
ERROR	multiple_labels	Optical Quality [dik]	rdfs:label	Optical Quality [dik]@en
ERROR	multiple_labels	Optical Quality [dik]	rdfs:label	optische Qualität [dik]@de
ERROR	multiple_labels	Optical Quality [pato]	rdfs:label	Optical Quality [pato]@en
ERROR	multiple_labels	Optical Quality [pato]	rdfs:label	optische Qualität [dik]@de
WARN	duplicate_exact_synonym	millimeter [imr]	oboInOwl:hasExactSynonym	mm
WARN	duplicate_exact_synonym	millimeter [nist]	oboInOwl:hasExactSynonym	mm
WARN	duplicate_exact_synonym	millimeter [dik]	oboInOwl:hasExactSynonym	mm
WARN	missing_definition	root node	IAO:0000115	
WARN	missing_definition	description	IAO:0000115	
WARN	missing_definition	license	IAO:0000115	
WARN	missing_definition	title	IAO:0000115	
WARN	missing_definition	geometry [imr]	IAO:0000115	
WARN	missing_definition	millimeter [imr]	IAO:0000115	
WARN	missing_definition	shape [imr]	IAO:0000115	
WARN	missing_definition	distance between sensor and extrudate [imr]	IAO:0000115	
WARN	missing_definition	8-bit number [ifnano]	IAO:0000115	
WARN	missing_definition	16-bit number [ifnano]	IAO:0000115	
WARN	missing_definition	count [ifnano]	IAO:0000115	
WARN	missing_definition	Zinkoxid [dik]	IAO:0000115	
WARN	missing_definition	Stearic Acid [dik]	IAO:0000115	
WARN	missing_definition	di(benzothiazol-2-yl)disulfide [dik]	IAO:0000115	
WARN	missing_definition	Thiuram [dik]	IAO:0000115	
WARN	missing_definition	Tetrabenzylthiuramdisulfid [dik]	IAO:0000115	
WARN	missing_definition	Dithiocarbamat [dik]	IAO:0000115	
WARN	missing_definition	Zinc Dibenzyldithiocarbamate [dik]	IAO:0000115	
WARN	missing_definition	Schwefel [dik]	IAO:0000115	
WARN	missing_definition	Safety Data Sheet [dik]	IAO:0000115	
WARN	missing_definition	Product Data Sheet [dik]	IAO:0000115	
WARN	missing_definition	Festwalze [dik]	IAO:0000115	
WARN	missing_definition	Stellwalze [dik]	IAO:0000115	
WARN	missing_definition	Drehzahleinheit [dik]	IAO:0000115	
WARN	missing_definition	Frequenzeinheit [dik]	IAO:0000115	
WARN	missing_definition	Fixed Roll Speed [dik]	IAO:0000115	
WARN	missing_definition	Setting Roll Speed [dik]	IAO:0000115	
WARN	missing_definition	Temperatur [dik]	IAO:0000115	
WARN	missing_definition	Temperature Unit [dik]	IAO:0000115	
WARN	missing_definition	Temperatursteuergerät [dik]	IAO:0000115	
WARN	missing_definition	Festwalzen-Temperatursteuergerät [dik]	IAO:0000115	
WARN	missing_definition	Setting Roll Temperature Control Unit [dik]	IAO:0000115	
WARN	missing_definition	Festwalzen-Temperatur [dik]	IAO:0000115	
WARN	missing_definition	Stellwalzen-Temperatur [dik]	IAO:0000115	
WARN	missing_definition	Rotor [dik]	IAO:0000115	
WARN	missing_definition	Mixing Chamber [dik]	IAO:0000115	
WARN	missing_definition	Klappsattel [dik]	IAO:0000115	
WARN	missing_definition	Stamp [dik]	IAO:0000115	
WARN	missing_definition	Rotor-Drehzahl [dik]	IAO:0000115	
WARN	missing_definition	Rotor-Temperatursteuergerät [dik]	IAO:0000115	
WARN	missing_definition	Rotor-Temperatur [dik]	IAO:0000115	
WARN	missing_definition	Mischkammer-Temperatursteuergerät [dik]	IAO:0000115	
WARN	missing_definition	Mischkammer-Temperatur [dik]	IAO:0000115	
WARN	missing_definition	Drop Door Temperature Control Unit [dik]	IAO:0000115	
WARN	missing_definition	Klappsattel-Temperatur [dik]	IAO:0000115	
WARN	missing_definition	Stamp Temperature Control Unit [dik]	IAO:0000115	
WARN	missing_definition	Stamp Temperature [dik]	IAO:0000115	
WARN	missing_definition	Drehmoment [dik]	IAO:0000115	
WARN	missing_definition	Torque Unit [dik]	IAO:0000115	
WARN	missing_definition	Newtonmeter [dik]	IAO:0000115	
WARN	missing_definition	Rotor Torque [dik]	IAO:0000115	
WARN	missing_definition	Massetemperatur [dik]	IAO:0000115	
WARN	missing_definition	Länge [dik]	IAO:0000115	
WARN	missing_definition	Length Unit [dik]	IAO:0000115	
WARN	missing_definition	millimeter [dik]	IAO:0000115	
WARN	missing_definition	Stamp Distance [dik]	IAO:0000115	
WARN	missing_definition	Addition Sequence [dik]	IAO:0000115	
WARN	missing_definition	Zugabezeitpunkt [dik]	IAO:0000115	
WARN	missing_definition	Leistung [dik]	IAO:0000115	
WARN	missing_definition	Elektrische Leistung [dik]	IAO:0000115	
WARN	missing_definition	Mixing Time [dik]	IAO:0000115	
WARN	missing_definition	Number of Mixing Stages [dik]	IAO:0000115	
WARN	missing_definition	Einschneckenextruder [dik]	IAO:0000115	
WARN	missing_definition	Pin Extruder [dik]	IAO:0000115	
WARN	missing_definition	Pin [dik]	IAO:0000115	
WARN	missing_definition	Abzugsgeschwindigkeit [dik]	IAO:0000115	
WARN	missing_definition	Förderband [dik]	IAO:0000115	
WARN	missing_definition	Massedurchsatz [dik]	IAO:0000115	
WARN	missing_definition	Pressure Variation [dik]	IAO:0000115	
WARN	missing_definition	Geometry Variation [dik]	IAO:0000115	
WARN	missing_definition	Surface [dik]	IAO:0000115	
WARN	missing_definition	Surface Defect [dik]	IAO:0000115	
WARN	missing_definition	Oberflächentemperatur [dik]	IAO:0000115	
WARN	missing_definition	Schneckendrehzahl [dik]	IAO:0000115	
WARN	missing_definition	Druck [dik]	IAO:0000115	
WARN	missing_definition	Die Geometry [dik]	IAO:0000115	
WARN	missing_definition	Extrudatquerschnitt [dik]	IAO:0000115	
WARN	missing_definition	Sensor [dik]	IAO:0000115	
WARN	missing_definition	Temperature Measuring Sword [dik]	IAO:0000115	
WARN	missing_definition	Pressure Sensor [dik]	IAO:0000115	
WARN	missing_definition	Temperatursensor [dik]	IAO:0000115	
WARN	missing_definition	Gearbox [dik]	IAO:0000115	
WARN	missing_definition	Motor [dik]	IAO:0000115	
WARN	missing_definition	Motor [envo]	IAO:0000115	
WARN	missing_definition	Speisewalze [dik]	IAO:0000115	
WARN	missing_definition	Pin Zone [dik]	IAO:0000115	
WARN	missing_definition	Einzugszone [dik]	IAO:0000115	
WARN	missing_definition	Werkzeugzone [dik]	IAO:0000115	
WARN	missing_definition	Speisewalzen-Temperatursteuergerät [dik]	IAO:0000115	
WARN	missing_definition	Speisewalzen-Temperatur [dik]	IAO:0000115	
WARN	missing_definition	Screw Temperature Control Unit [dik]	IAO:0000115	
WARN	missing_definition	Schnecken-Temperatur [dik]	IAO:0000115	
WARN	missing_definition	Einzugszonen-Temperatursteuergerät [dik]	IAO:0000115	
WARN	missing_definition	Einzugszonen-Temperatur [dik]	IAO:0000115	
WARN	missing_definition	Stiftzonen-Temperatursteuergerät [dik]	IAO:0000115	
WARN	missing_definition	Stiftzonen-Temperatur [dik]	IAO:0000115	
WARN	missing_definition	Werkzeugzonen-Temperatursteuergerät [dik]	IAO:0000115	
WARN	missing_definition	Werkzeugzonen-Temperatur [dik]	IAO:0000115	
WARN	missing_definition	Vulkanisationszeit [dik]	IAO:0000115	
WARN	missing_definition	Physical Object Quality [dik]	IAO:0000115	
WARN	missing_definition	physikalische Qualität [dik]	IAO:0000115	
WARN	missing_definition	Label der Messeinheit [dik]	IAO:0000115	
WARN	missing_definition	Datum Label [dik]	IAO:0000115	
WARN	missing_definition	Assay [dik]	IAO:0000115	
WARN	missing_definition	Mass Density Unit [dik]	IAO:0000115	
WARN	missing_definition	Gramm pro Kubikzentimeter [dik]	IAO:0000115	
WARN	missing_definition	Viscosity [dik]	IAO:0000115	
WARN	missing_definition	Viskositätseinheit [dik]	IAO:0000115	
WARN	missing_definition	Mooney Unit [dik]	IAO:0000115	
WARN	missing_definition	Qualität eines Stoffes [dik]	IAO:0000115	
WARN	missing_definition	Quality of a Liquid [dik]	IAO:0000115	
WARN	missing_definition	Protocol [dik]	IAO:0000115	
WARN	missing_definition	Herstellungsvorschrift [dik]	IAO:0000115	
WARN	missing_definition	Grad Celsius [dik]	IAO:0000115	
WARN	missing_definition	Material Processing [dik]	IAO:0000115	
WARN	missing_definition	Funktion [dik]	IAO:0000115	
WARN	missing_definition	Gerät [dik]	IAO:0000115	
WARN	missing_definition	Measurement Device [dik]	IAO:0000115	
WARN	missing_definition	verarbeitetes Material [dik]	IAO:0000115	
WARN	missing_definition	Mixing [dik]	IAO:0000115	
WARN	missing_definition	Specific Surface [dik]	IAO:0000115	
WARN	missing_definition	Massenbezogene spezifische Oberfläche [dik]	IAO:0000115	
WARN	missing_definition	Volume Specific Surface [dik]	IAO:0000115	
WARN	missing_definition	Erstarrungspunkt [dik]	IAO:0000115	
WARN	missing_definition	Molecular Weight [dik]	IAO:0000115	
WARN	missing_definition	Acid Value [dik]	IAO:0000115	
WARN	missing_definition	Melting Range [dik]	IAO:0000115	
WARN	missing_definition	Oil Content [dik]	IAO:0000115	
WARN	missing_definition	Viscometer [dik]	IAO:0000115	
WARN	missing_definition	Mooney-Scherscheibenviskosimeter [dik]	IAO:0000115	
WARN	missing_definition	Rheometer [dik]	IAO:0000115	
WARN	missing_definition	Ethylidene Norbornene [dik]	IAO:0000115	
WARN	missing_definition	Ethylene Group [dik]	IAO:0000115	
WARN	missing_definition	Hydrocarbylene Group [dik]	IAO:0000115	
WARN	missing_definition	Organodiyl Group [dik]	IAO:0000115	
WARN	missing_definition	Organic Divalent Group [dik]	IAO:0000115	
WARN	missing_definition	Organik-Gruppe [dik]	IAO:0000115	
WARN	missing_definition	Gruppe [dik]	IAO:0000115	
WARN	missing_definition	Prozent [dik]	IAO:0000115	
WARN	missing_definition	Ratio [dik]	IAO:0000115	
WARN	missing_definition	dimensionslose Einheit [dik]	IAO:0000115	
WARN	missing_definition	Massenanteil [dik]	IAO:0000115	
WARN	missing_definition	Volume Percentage [dik]	IAO:0000115	
WARN	missing_definition	Concentration of [dik]	IAO:0000115	
WARN	missing_definition	molekulare Qualität [dik]	IAO:0000115	
WARN	missing_definition	Ethylidengruppe [dik]	IAO:0000115	
WARN	missing_definition	Qualität eines Festkörpers [dik]	IAO:0000115	
WARN	missing_definition	Optical Quality [dik]	IAO:0000115	
INFO	lowercase_definition	extrudate [imr]	IAO:0000115	"definded rigid Object based as result of an 
extrusion process@en"
INFO	lowercase_definition	triangulation [imr]	IAO:0000115	"geometrical method to determine distances 
between to points@en"
INFO	lowercase_definition	millimeter [nist]	IAO:0000115	"\""A length unit which is equal to one thousandth of a meter or 10^[-3] m.\"" [NIST:NIST]@en"
INFO	lowercase_definition	surface of extrudate [imr]	IAO:0000115	uppermost layer of the extrudate@en
INFO	lowercase_definition	line in the surface of extrudate [imr]	IAO:0000115	cutout of a single line of the extrudate surface@en
INFO	lowercase_definition	stitching process [imr]	IAO:0000115	"use of different algorithms to determine the 
exact allignment respectively the characteristik shared edges@en"
INFO	lowercase_definition	stitching method [imr]	IAO:0000115	"alligning of single measurements to form a 
connected/combined measurement@en"
INFO	lowercase_definition	extrudate norm [imr]	IAO:0000115	"ideal dimensions and shape of the
extrudate defined by the manufacturer@en"
INFO	lowercase_definition	standard deviation [imr]	IAO:0000115	"a quantity expressing by how much the
members of a group differ from the mean
 value for the group@en"
INFO	lowercase_definition	interior orientation [jade]	IAO:0000115	"\""The interior (intrinsic) orientation of a camera comprises all instrumental and mathematical elements which completely describe the imaging model within the camera. By taking proper account of the interior orientation, the real camera conforms to the pinhole camera model. It is a requirement of the model that there exists a reproducible image coordinate system so that geometric image values, such as measured image coordinates, can be transformed into the physical-mathematical imaging model.\"" (Luhmann et al. 2020: 162). A standard model of describing the interior orientation was proposed by D.C. Brown (1971)@en"
INFO	lowercase_definition	camera coordinate system [jade]	IAO:0000115	"\""The camera coordinate system has its origin at the perspective centre of the image. It is further defined by reference features fixed in the camera (fiducial marks, réseau, sensor system). It can therefore be reconstructed from the image and related to an image measuring device\"" (Luhmann et al. 2020: 278)@en"
INFO	lowercase_definition	exterior orientation [jade]	IAO:0000115	"\""The exterior orientation consists of six parameters which describe the spatial position and orientation of the camera coordinate system with respect to the global object coordinate system\"" (Luhmann et al. 2020: 277)@en"
INFO	lowercase_definition	camera calibration [jade]	IAO:0000115	"\""The photogrammetric determination of the parameters of interior orientation is usually referred to as calibration. This is based on the idea that once a mechanically stable camera is calibrated, it may be moved from one image taking location to another whilst retaining its calibration.\"" (Luhmann, Robson et al. 2020: 170)@en"
INFO	lowercase_definition	bundle adjustment [jade]	IAO:0000115	"\""Bundle adjustment [...] is a method for the simultaneous numerical fit of an unlimited number of spatially distributed images (bundles of rays). It makes use of photogrammetric observations (measured image points), survey observations and an object coordinate system. Using tie points, single images are merged into a global model in which the object surface can be reconstructed in three dimensions.\"" (Luhmann et al. 2020: 349f.)@en"
INFO	lowercase_definition	validation [obi]	IAO:0000115	a planned process with objective to check that the accuracy or the quality of a claim or prediction satisfies some criteria and which is assessed by comparing with independent results@en
INFO	lowercase_definition	unit [uo]	IAO:0000115	"\""A unit of measurement is a standardized quantity of a physical quality.\"" [Wikipedia:Wikipedia]@en"
INFO	lowercase_definition	concentration [ecso]	IAO:0000115	the strength of a solution; number of molecules of a substance in a given volume@en
INFO	lowercase_definition	count [ms]	IAO:0000115	a count is a data item denoted by an integer and represented the number of instances or occurences of an entity@en
INFO	lowercase_definition	Polymer [ifnano]	IAO:0000115	"a substance consisting of molecules characterised by the sequence of one or more
types of monomer unit. Such molecules must be distributed over a range of molecular weights.@en"
INFO	lowercase_definition	Polymer [dik]	IAO:0000115	substance composed of molecules characterized by the multiple repetition of one or more species of atoms or groups of atoms (constitutional units) linked to each other in amounts sufficient to provide a set of properties that do not vary markedly with the addition or removal of one or a few of the constitutional units@en
INFO	lowercase_definition	Rohkautschuk [dik]	IAO:0000115	natural or synthetic rubber, usually in bales or packages, forming the starting material for the manufacture of rubber products@en
INFO	lowercase_definition	Synthesekautschuk [dik]	IAO:0000115	rubber produced by non-biologically polymerizing one or more monomers@en
INFO	lowercase_definition	Dienkautschuk [dik]	IAO:0000115	type of rubber having an unsaturated carbon main chain derived mostly from butadiene or a substituted butadiene@en
INFO	lowercase_definition	Filler [dik]	IAO:0000115	fester Mischungsbestandteil in Teilchenform, welcher aus technischen oder wirtschaftlichen Gründen zu einem relativ großen Anteil zu Kautschuk oder Kautschuklatex zugegeben werden kann@de
INFO	lowercase_definition	Filler [dik]	IAO:0000115	solid compounding ingredient, in particulate form, which may be added in relatively large proportions to a rubber or rubber latex for technical or economic purposes@en
INFO	lowercase_definition	Carbon Black [dik]	IAO:0000115	compounding ingredient consisting essentially of more than 95 % elemental carbon in the form of nearspherical particles with major diameters less than 1 μm, generally coalesced into aggregates@en
INFO	lowercase_definition	Weichmacher ‎[dik]	IAO:0000115	compounding ingredient used in small proportions to reduce the viscosity of an unvulcanized rubber mix or the hardness of a vulcanizate@en
INFO	lowercase_definition	Paraffinic Oil [dik]	IAO:0000115	hydrocarbon process oil, most or all of which is composed of alkanes@en
INFO	lowercase_definition	Process Oil [dik]	IAO:0000115	hydrocarbon oil derived from petroleum or other sources and used as an extender or processing aid@en
INFO	lowercase_definition	Process Oil [dik]	IAO:0000115	Öl auf Basis von Kohlenwasserstoffen, welches aus Erdöl oder anderen Quellen stammt und als Extender oder Verarbeitungshilfsmittel eingesetzt wird@de
INFO	lowercase_definition	Processing Aid [dik]	IAO:0000115	compounding ingredient which improves the processability of a rubber compound or mix@en
INFO	lowercase_definition	Alterungsschutzmittel [dik]	IAO:0000115	compounding ingredient used to retard deterioration by ageing@en
INFO	lowercase_definition	Aktivator [dik]	IAO:0000115	compounding ingredient used in small proportions to increase the effectiveness of an accelerator@en
INFO	lowercase_definition	Aktivator [dik]	IAO:0000115	in kleinen Mengen eingesetzter Mischungsbestandteil zur Erhöhung der Effektivität eines Beschleunigers@de
INFO	lowercase_definition	Beschleuniger [dik]	IAO:0000115	compounding ingredient used in small amounts with a vulcanizing agent to increase the speed of vulcanization and/or enhance the physical properties of the vulcanizate@en
INFO	lowercase_definition	Beschleuniger [dik]	IAO:0000115	in kleinen Mengen mit einem Vulkanisationsmittel eingesetzter Mischungsbestandteil zur Beschleunigung der Vulkanisationsgeschwindigkeit und/oder Verbesserung der physikalischen Eigenschaften des Vulkanisates@de
INFO	lowercase_definition	Primärbeschleuniger [dik]	IAO:0000115	in einem Vulkanisationssystem verwendeter Hauptbeschleuniger@de
INFO	lowercase_definition	Primärbeschleuniger [dik]	IAO:0000115	principal accelerator used in a vulcanizing system@en
INFO	lowercase_definition	Zweitbeschleuniger [dik]	IAO:0000115	accelerator used in low concentrations with the primary accelerator to optimize cure rate and vulcanizate properties@en
INFO	lowercase_definition	Vulkanisationsmittel [dik]	IAO:0000115	compounding ingredient that produces crosslinking in rubber@en
INFO	lowercase_definition	Vulcanizing System [dik]	IAO:0000115	combination of vulcanizing agent and, as required, accelerators, activators, retarders, etc., used to produce the desired vulcanization characteristics and vulcanizate properties@en
INFO	lowercase_definition	Vernetzungsgeschwindigkeit [dik]	IAO:0000115	rate at which a rubber compound vulcanizes after having reached the point of incipient vulcanization@en
INFO	lowercase_definition	Retarder [dik]	IAO:0000115	compounding ingredient used to reduce the tendency of a rubber compound to vulcanize prematurely@en
INFO	lowercase_definition	PHR [dik]	IAO:0000115	mass of compounding ingredient added to one hundred mass units of elastomer@en
INFO	lowercase_definition	Rezeptur [dik]	IAO:0000115	list of compounding ingredients and their proportions, used in the preparation of a compound@en
INFO	lowercase_definition	Compounding Ingredient [dik]	IAO:0000115	substance added to a rubber or rubber latex to form a mix@en
INFO	lowercase_definition	Mischung [dik]	IAO:0000115	gründliche Mischung von Kautschuken oder anderen polymerbildenden Materialien mit allen Bestandteilen, die für das fertige Produkt notwendig sind@de
INFO	lowercase_definition	Mischung [dik]	IAO:0000115	intimate mixture of a rubber or rubbers or other polymer-forming materials with all the ingredients necessary for the finished product@en
INFO	lowercase_definition	Walzwerk [dik]	IAO:0000115	machine with two counter-rotating rolls, frequently heated or cooled, usually driven at different speeds, and having an adjustable nip for mastication, mixing, blending, warm-up or sheeting@en
INFO	lowercase_definition	Walze [dik]	IAO:0000115	cylinder forming a major, rotating member of a calender or mill@en
INFO	lowercase_definition	Rotational Frequency Unit [uo]	IAO:0000115	"\""A unit which is a standard measure of the number of rotations in a given time.\"" [NIST:NIST]@en"
INFO	lowercase_definition	Frequenzeinheit [uo]	IAO:0000115	"\""A unit which is a standard measure of the number of repetitive actions in a particular time.\"" [NIST:NIST]@en"
INFO	lowercase_definition	Turns per Second [uo]	IAO:0000115	"\""A rotational frequency unit which is equal to the number complete turn in a period of time that equals to 1 second.\"" [NIST:NIST]@en"
INFO	lowercase_definition	Temperatureinheit [uo]	IAO:0000115	"\""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter.\"" [Wikipedia:Wikipedia]@en"
INFO	lowercase_definition	NIP [dik]	IAO:0000115	radial clearance between the roll surfaces of a mill or calender on a line of centres@en
INFO	lowercase_definition	Mastikation [dik]	IAO:0000115	the molecular mass of a rubber, in either the raw or the mixed state, by the action of mechanical work (shear) and atmospheric oxygen, sometimes assisted by peptizers and heat@en
INFO	lowercase_definition	Verarbeitbarkeit [dik]	IAO:0000115	relative Einfachheit, mit welcher Rohkautschuk oder Kautschukmischungen in einer Maschine zur Kautschukverarbeitung gehandhabt werden kann@de
INFO	lowercase_definition	Verarbeitbarkeit [dik]	IAO:0000115	relative ease with which raw or compounded rubbers can be handled in rubber-processing machinery@en
INFO	lowercase_definition	Internal Mixer [dik]	IAO:0000115	machine with temperature controls containing one or more rotors operating in a closed cavity used to masticate and/or to incorporate and disperse compounding ingredients into the rubber@en
INFO	lowercase_definition	Längen Einheit [uo]	IAO:0000115	"\""A unit which is a standard measure of the distance between two points.\"" [Wikipedia:Wikipedia]@en"
INFO	lowercase_definition	millimeter [uo]	IAO:0000115	"\""A length unit which is equal to one thousandth of a meter or 10^[-3] m.\"" [NIST:NIST]@en"
INFO	lowercase_definition	Extruder [dik]	IAO:0000115	machine which, through the use of a screw or a hydraulic ram, continuously shapes a material by forcing it through a die or dies@en
INFO	lowercase_definition	Screw [dik]	IAO:0000115	rotating member with one or more helical grooves, used to propel rubber along the barrel of an extruder@en
INFO	lowercase_definition	Screw [dik]	IAO:0000115	rotierendes Glied mit einer oder mehreren helixförmigen Rillen, das verwendet wird, um einen Kautschuk innerhalb eines Extruderrohrs voranzutreiben@de
INFO	lowercase_definition	Schablone [dik]	IAO:0000115	that part of an extruder through which material is forced, forming a profile of the extrudate@en
INFO	lowercase_definition	Extrudate [dik]	IAO:0000115	product of an extrusion process@en
INFO	lowercase_definition	Extruder Head [dik]	IAO:0000115	that part of an extruder which houses the die and die holder@en
INFO	lowercase_definition	Extrusion [dik]	IAO:0000115	continuous shaping of a material by passage through a die@en
INFO	lowercase_definition	Extrusion [dik]	IAO:0000115	kontinuierliches Formen eines Materials, indem dieses durch eine Schablone gepresst wird@de
INFO	lowercase_definition	Die Swell [dik]	IAO:0000115	difference between the dimensions of the cross-section of an extrudate and the corresponding dimensions of the die orifice, usually quantified as the percentage increase in the crosssectional area@en
INFO	lowercase_definition	Vernetzungsdichte [dik]	IAO:0000115	number of crosslinks per unit volume or unit mass of vulcanizate@en
INFO	lowercase_definition	Vulcanizate [dik]	IAO:0000115	product of the vulcanization of a rubber compound@en
INFO	lowercase_definition	Crosslink [dik]	IAO:0000115	chemical bond or atom(s) joining two rubber chains or two parts of the same rubber chain as a result of vulcanization@en
INFO	lowercase_definition	Crosslink [dik]	IAO:0000115	chemische Bindung oder Atom(e), die zwei Kautschukketten oder zwei Teile derselben Kette verbinden als Ergebnis der Vulkanisation@de
INFO	lowercase_definition	Vernetzen [dik]	IAO:0000115	〈Aktion〉 Erzeugung von Vernetzungen zwischen oder innerhalb von Kautschukketten unter Ausbildung eines Netzwerks@de
INFO	lowercase_definition	Vernetzen [dik]	IAO:0000115	〈act of〉 insertion of crosslinks between or within rubber chains to give a network structure@en
INFO	lowercase_definition	State of Cure [dik]	IAO:0000115	condition of a vulcanizate during the course of vulcanization, measured in terms of its structure or properties@en
INFO	lowercase_definition	Vulcanization [dik]	IAO:0000115	process, usually involving heat, in which rubber, through a change in its chemical structure (for example, crosslinking), is converted to a condition in which the elastic properties are conferred or re-established or improved or extended over a greater range of temperatures@en
INFO	lowercase_definition	Autoklav [dik]	IAO:0000115	pressurized vessel used for vulcanizing rubber in a vapour or gas@en
INFO	lowercase_definition	Plateau Cure [dik]	IAO:0000115	type of vulcanization during which the modulus of the vulcanizate proceeds to a maximum and then remains essentially constant for a substantial period at the vulcanization temperature@en
INFO	lowercase_definition	Vulkanisationsoptimum [dik]	IAO:0000115	condition of vulcanization required to achieve an acceptable compromise among a number of desired vulcanizate properties or the optimum value of a selected property@en
INFO	lowercase_definition	Übervulkanisation [dik]	IAO:0000115	state of vulcanization beyond the optimum cure@en
INFO	lowercase_definition	Undercure [dik]	IAO:0000115	state of vulcanization less than the optimum cure@en
INFO	lowercase_definition	Sample [dik]	IAO:0000115	ein oder mehrere Teile, entnommen aus einem Los, um Informationen über dieses Los zu liefern und möglicherweise als Entscheidungsbasis über das Los oder seinen Herstellprozess zu dienen@de
INFO	lowercase_definition	Sample [dik]	IAO:0000115	one or more items taken from a lot and intended to provide information on the lot and possibly to serve as a basis for a decision on the lot or on the process which had produced it@en
INFO	lowercase_definition	Probe [nmrcv]	IAO:0000115	tempdef: A sample is a role that is played by an object of interest in an investigation used to obtain generalizable information about the sample source. defprov: Daniel Schober@en
INFO	lowercase_definition	Test Piece [dik]	IAO:0000115	piece of material of appropriate shape and size, prepared so that it is ready for use in a test@en
INFO	lowercase_definition	Gummiabfall [dik]	IAO:0000115	raw, compounded, vulcanized or partially vulcanized rubber in the form of end-of-life rubber products or factory scrap@en
INFO	lowercase_definition	Gummiabfall [dik]	IAO:0000115	unverarbeiteter, gemischter, vulkanisierter oder teilvulkanisierter Kautschuk in Form von Altgummierzeugnissen oder Fabrikabfall@de
INFO	lowercase_definition	Factory Scrap [dik]	IAO:0000115	raw, compounded, vulcanized or partially vulcanized rubber rejected or generated as waste during product manufacture and found unsuitable for further use unless recycled@en
INFO	lowercase_definition	Factory Scrap [dik]	IAO:0000115	roher, gemischter, vulkanisierter oder teilweise vulkanisierter Kautschuk, der bei der Produktion ver-worfen oder als Abfall deklariert und für die weitere Verwendung, außer zum Recyceln, als ungeeignet befunden wird@de
